brand,model_number,model_name,alternatives,inches,width,height,panel,on_w,sleep_w,off_w,max_nits,hdr,certified
PHILIPS,240B7Q,240B7QPJEB,240B7QPTEB,23.8,1200,1920,TFT LCD,12.18,0.15,0.13,300,,2020-01-08
PHILIPS,240B9,240B9,,24,1920,1200,IPS LCD,12.14,0.23,0.14,300,,2020-11-20
PHILIPS,241B7Q,241B7QPJEB,241B7QGJEB|241B7QPJKEB|241B7QPTEB|241B7QUBHEB|241B7QUPEB,23.8,1920,1080,IPS LCD,13.19,0.18,0.13,250,,2019-12-04
PHILIPS,241B7QU,241B7QUPBEB,,23.8,1920,1080,IPS LCD,12.89,0.2,0.18,250,,2024-03-14
PHILIPS,241B8Q,241B8QJEB,,23.8,1080,1920,IPS LCD,14.21,0.27,0.16,250,,2019-12-27
PHILIPS,241E1,241E1S,,23.8,1080,1920,TFT LCD,11.61,0.14,0.11,250,,2019-12-24
PHILIPS,241E2FD,241E2,,23.8,1920,1080,IPS LCD,11.52,0.16,0.13,300,,2021-04-08
PHILIPS,241S4L,241S4LSS,241S4LCB|241S4LCS|241S4LSB,24,1080,1920,TN LCD,14.64,0.12,0.1,250,,2020-01-16
PHILIPS,241V8,241V8,241S9|241S9A|241V8B,23.8,1920,1080,TFT LCD,12.91,0.15,0.14,250,,2020-06-22
PHILIPS,241V8,241V8L,241V8LA,23.8,1920,1080,IPS LCD,14.37,0.12,0.13,250,,2020-11-27
PHILIPS,242B1,242B1,242B1H|242B1V,23.8,1080,1920,TFT LCD,14.44,0.25,0.15,350,,2020-01-16
PHILIPS,242B1,242B1G,,23.8,1920,1080,IPS LCD,12.79,0.23,0.16,250,,2020-11-03
PHILIPS,242B1,242B1TC,,23.8,1920,1080,IPS LCD,15.47,0.3,0.18,250,,2020-12-31
PHILIPS,242B9,242B9T,242B9TL|242B9TN,23.8,1920,1080,IPS LCD,15.86,0.3,0.22,250,,2019-08-28
PHILIPS,242E1,242E1GAEZ,242E1GEZ,23.8,1920,1080,TFT LCD,13.92,0.22,0.17,250,,2020-09-18
PHILIPS,242E1,242E1GAJ,242E1GSJ,23.8,1080,1920,TFT LCD,13.7,0.2,0.18,300,,2020-08-13
PHILIPS,242E2,242E2F,242E2FA|242E2FE,23.8,1080,1920,IPS LCD,12.19,0.19,0.15,300,,2020-07-06
PHILIPS,242S1AE,242S1,242S1E,23.8,1080,1920,IPS LCD,13.53,0.23,0.18,250,,2020-04-02
PHILIPS,242S9,242S9JML,242S9AL|242S9JAL|242S9JMLE,23.8,1920,1080,VA LCD,13.74,0.14,0.1,300,,2022-08-04
PHILIPS,242V8,242V8A,242V8AB|242V8LA,23.8,1080,1920,IPS LCD,13.59,0.13,0.07,250,,2019-11-15
PHILIPS,243B1,243B1,,23.8,1080,1920,IPS LCD,15.18,0.23,0.22,200,,2019-12-04
PHILIPS,243B1J,243B1JH,,23.8,1920,1080,IPS LCD,14.17,0.29,0.27,250,,2020-12-17
PHILIPS,243B9,243B9,243B9H,23.8,1080,1920,IPS LCD,14.99,0.24,0.21,250,,2020-01-13
PHILIPS,243B9T,243B9TL,,23.8,1920,1080,TFT LCD,17.18,0.2,0.22,205,,2021-05-21
PHILIPS,243S1,243S1,,23.8,1920,1080,IPS LCD,13.93,0.23,0.22,250,,2021-11-02
PHILIPS,243S7E,243S7EHMB,243S7EJMB|243S7EYMB,23.8,1080,1920,IPS LCD,12.84,0.25,0.12,250,,2020-01-16
PHILIPS,243S9,243S9A,,23.8,1080,1920,IPS LCD,13.49,0.24,0.22,250,,2020-05-26
PHILIPS,243V7Q,243V7QSB,243V7QDAB|243V7QDABF|243V7QDABP|243V7QDAW|243V7QDSB|243V7QDSBF|243V7QDSBP|243V7QJAB|243V7QJABF|243V7QJABP|243V7QJAW|243V7QSBF|243V7QSBP|243V7QSW|243V7QSWP,23.8,1080,1920,IPS LCD,14.13,0.15,0.11,200,,2019-12-24
PHILIPS,245B1,245B1,,23.8,2560,1440,TFT LCD,18.21,0.23,0.18,250,,2019-12-27
PHILIPS,245S1,245S1AE,,23.8,2560,1440,TFT LCD,15.37,0.2,0.19,250,,2021-05-10
PHILIPS,246B1,246B1LN,,23.8,2560,1440,IPS LCD,16.54,0.23,0.22,250,,2020-08-10
PHILIPS,246E9Q,246E9QSB,246E9Q2HSB|246E9Q2HSW|246E9QDSB|246E9QDSW|246E9QHSB|246E9QHSW|246E9QJAB|246E9QJAW|246E9QSW|247E9QHSB|247E9Q|247E9QHSW|247E9QSW,23.8,1080,1920,IPS LCD,13.04,0.18,0.14,250,,2020-01-14
PHILIPS,24B1U53,24B1U5301H,,23.8,1920,1080,IPS LCD,15.22,0.28,0.27,300,,2022-09-23
PHILIPS,24B2D5300,24B2D5300,,23.8,3840,1080,TFT LCD,23.88,0.4,0.23,300,,2026-03-19
PHILIPS,24B2G5200,24B2G5200,,23.8,1920,1080,IPS LCD,8.74,0.19,0.12,250,,2024-10-28
PHILIPS,24B2G5301,24B2G5301,,23.8,1920,1080,IPS LCD,14.18,0.22,0.2,300,,2024-11-22
PHILIPS,24B2N15,24B2N15,24B2N1500,23.8,2560,1440,IPS LCD,15.08,0.17,0.14,350,,2026-08-12
PHILIPS,24B2N21,24B2N21,24B2N2100A|24B2N2100F,23.8,1920,1080,TFT LCD,13.19,0.13,0.11,350,,2026-06-01
PHILIPS,24B2N2100,24B2N2100,,23.8,1920,1080,IPS LCD,12.21,0.16,0.13,250,,2024-07-17
PHILIPS,24B2N22,24B2N2200,,23.8,1920,1080,IPS LCD,11.42,0.14,0.12,300,,2025-07-28
PHILIPS,24B2N2200GW,24B2N2200GW,24B2N2200G,23.8,1920,1080,TFT LCD,13.37,0.15,0.14,250,,2026-03-19
PHILIPS,24B2N32,24B2N32,24B2N3200JH,23.8,1920,1080,TFT LCD,13.09,0.21,0.2,300,,2025-12-01
PHILIPS,24B2N32,24B2N32,24B2N3200J|24B2N3270J,23.8,1920,1080,TFT LCD,12.14,0.16,0.13,300,,2025-05-02
PHILIPS,24B2N32,24B2N3200D,,24.1,1920,1200,IPS LCD,12.69,0.25,0.18,300,,2025-08-04
PHILIPS,24B2N3200,24B2N3200,24B2N32,23.8,1920,1080,IPS LCD,13.42,0.16,0.11,300,,2024-11-29
PHILIPS,24B2N3200A,24B2N3200A,24B2N32,23.8,1920,1080,IPS LCD,11.91,0.13,0.12,350,,2026-06-17
PHILIPS,"24B2N4200,24B2N42","24B2N4200,24B2N42",24B2N4200|24B2N42,23.8,1920,1080,TFT LCD,11.97,0.18,0.23,300,,2025-04-24
PHILIPS,24B2U2300E,24B2U2300E,24B2U2300|24B2U23,23.8,1920,1080,IPS LCD,14.58,0.27,0.21,350,,2026-07-08
PHILIPS,"24B2U3301,24B2U33","24B2U3301,24B2U33",24B2U3301|24B2U33,23.8,1920,1080,TFT LCD,13.53,0.74,0.21,300,,2025-03-02
PHILIPS,24B2U3301D,24B2U3301D,,24.1,1920,1200,IPS LCD,17.72,0.22,0.21,300,,2025-07-17
PHILIPS,24B2U3301H,24B2U3301H,24B2U33,23.8,1920,1080,TFT LCD,14.36,0.68,0.18,300,,2026-03-04
PHILIPS,24B2U3301H,24B2U3301H,24B2U33,23.8,1920,1080,TFT LCD,14.36,0.68,0.18,300,,2026-03-19
PHILIPS,24B2U36,24B2U36,24B2U3601,23.8,2560,1440,TFT LCD,17.38,0.72,0.17,350,,2025-12-09
PHILIPS,24B2U4301,24B2U4301,24B2U43,23.8,1920,1080,TFT LCD,14.83,0.67,0.21,300,,2025-05-02
PHILIPS,24B2U4301H,24B2U4301H,24B2U43,23.8,1920,1080,IPS LCD,14.87,0.74,0.19,350,,2026-03-24
PHILIPS,24E1N1100A,24E1N1100A,24E1N11|24E1N1100AW|24E1N1190A|24E1N1300A|24E1N13|24E1N1300AE|24E1N1300AM|24E1N2300AE|24E1N23,23.8,1920,1080,IPS LCD,15.02,0.22,0.19,250,,2024-06-11
PHILIPS,24E1N1200A,24E1N1200A,24E1N12|24E1N1200AW,23.8,1920,1080,IPS LCD,13.32,0.37,0.3,250,,2024-06-28
PHILIPS,24E2N11,24E2N1110,,23.8,1920,1080,IPS LCD,11.52,0.13,0.11,250,,2024-09-09
PHILIPS,252B9,252B9,,25,1200,1920,IPS LCD,14.7,0.24,0.17,250,,2020-01-16
PHILIPS,255P1,255P1FN,,25,2560,1440,IPS LCD,15.85,0.2,0.16,400,,2020-07-27
PHILIPS,256P1,256P1FR,,25,2560,1440,IPS LCD,18.19,0.3,0.3,400,,2020-07-27
PHILIPS,271S7Q,271S7QJMB,,27,1080,1920,IPS LCD,14.6,0.17,0.12,250,,2020-01-16
PHILIPS,271V8,271V8,271S9|271S9A|271V8B,27,1920,1080,IPS LCD,14.11,0.1,0.09,250,,2021-05-11
PHILIPS,272B1,272B1,272B1G,27,1080,1920,TFT LCD,14.55,0.25,0.2,250,,2020-02-17
PHILIPS,272B1,272B1G,,27,1920,1080,IPS LCD,13.05,0.23,0.15,250,,2020-12-03
PHILIPS,272B7Q,272B7QPJEB,272B7QPTKEB,27,1440,2560,IPS LCD,19.68,0.3,0.24,400,,2019-12-04
PHILIPS,272B7QU,272B7QUPBEB,272B7QUBHEB,27,1440,2560,IPS LCD,19.02,0.21,0.2,400,,2019-12-04
PHILIPS,272E2,272E2F,272E2FA|272E2FE,27,1920,1080,TFT LCD,15.15,0.19,0.13,300,,2020-07-29
PHILIPS,272P7V,272P7VPTKEB,,27,2160,3840,IPS LCD,22.43,0.24,0.21,300,,2020-04-27
PHILIPS,272P7VU,272P7VUBNB,,27,2160,3840,TFT LCD,22.99,0.21,0.2,300,,2020-04-08
PHILIPS,272S1,272S1E,272S1AE|272S1M|272S1MH,27,1080,1920,TFT LCD,16.15,0.2,0.16,250,,2020-04-29
PHILIPS,272S9J,272S9JAL,,27,1920,1080,VA LCD,16.07,0.19,0.17,300,,2022-07-22
PHILIPS,272V8,272V8A,,27,1080,1920,IPS LCD,14.59,0.16,0.1,250,,2020-04-27
PHILIPS,273B9,273B9,,27,1080,1920,IPS LCD,16.03,0.2,0.19,250,,2019-12-23
PHILIPS,273S1,273S1,,27,1920,1080,IPS LCD,17.14,0.21,0.19,250,,2022-12-29
PHILIPS,275B1,275B1,275B1H|275B1N,27,1440,2560,IPS LCD,18,0.25,0.19,289.9,,2020-01-16
PHILIPS,275E2,275E2F,275E2FAE|275E2FE,27,2560,1440,TFT LCD,19.07,0.19,0.18,350,,2020-09-03
PHILIPS,275P1,275P1FR,,27,1440,2560,IPS LCD,18.94,0.22,0.17,450,,2020-07-13
PHILIPS,275S1,275S1E,275S1AE,27,2560,1440,IPS LCD,19.51,0.16,0.15,350,,2020-05-27
PHILIPS,275S9,275S9JAL,,27,2560,1440,VA LCD,17.84,0.37,0.23,300,,2022-07-22
PHILIPS,275S9,275S9JML,,27,2560,1440,VA LCD,18.87,0.19,0.23,300,,2023-03-20
PHILIPS,276B1,276B1,,27,2560,1440,IPS LCD,19.41,0.27,0.23,300,,2020-08-02
PHILIPS,276B1,276B1JH,,27,2560,1440,IPS LCD,16.73,0.28,0.24,250,,2020-12-03
PHILIPS,276B9,276B9,276B9H|276S9A|276S9,27,1440,2560,IPS LCD,18.25,0.22,0.22,350,,2020-10-16
PHILIPS,276E8V,276E8VJSB,,27,2160,3840,VA LCD,19.51,0.17,0.13,350,,2020-01-14
PHILIPS,276E9Q,276E9QSB,276E9QDSB|276E9QHSW|276E9QJAB|276E9QSW,27,1080,1920,TFT LCD,15.5,0.19,0.14,250,,2020-01-14
PHILIPS,276P1,276P1FR,,27,2560,1440,TFT LCD,23.16,0.24,0.2,400,,2021-03-04
PHILIPS,278B1,278B1N,,27,2160,3840,TFT LCD,24.12,0.2,0.15,350,,2020-03-06
PHILIPS,278E1,278E1A,,27,2160,3840,TFT LCD,20.22,0.22,0.18,450,,2019-10-09
PHILIPS,278E2,278E2FE,,27,3840,2160,TFT LCD,25.43,0.14,0.12,350,,2020-11-09
PHILIPS,278P1,278P1FR,,27,2160,3840,TFT LCD,24.65,0.25,0.16,400,,2020-07-13
PHILIPS,279C9,279C9,,27,2160,3840,TFT LCD,25.72,0.18,0.16,400,DisplayHDR 400,2020-06-09
PHILIPS,279P1,279P1,,27,2160,3840,TFT LCD,25.89,0.25,0.21,300,,2020-08-06
PHILIPS,279P1B,279P1B,279P1,27,3840,2160,TFT LCD,33.37,0.19,0.17,300,DisplayHDR 400,2022-06-20
PHILIPS,279P1F,279P1FR,,27,3840,2160,IPS LCD,24.96,0.2,0.16,400,,2021-02-23
PHILIPS,27B1N38,27B1N3800,27B1N3800E,27,3840,2160,IPS LCD,22.85,0.18,0.14,350,,2024-07-26
PHILIPS,27B1N55,27B1N5500B,,27,2560,1440,IPS LCD,21.24,0.13,0.12,350,,2023-12-19
PHILIPS,27B1U39,27B1U3900,,27,3840,2160,IPS LCD,25.5,0.38,0.19,350,,2024-08-14
PHILIPS,27B1U39,27B1U3900L,,27,3840,2160,IPS LCD,24.5,0.21,0.2,350,,2024-04-10
PHILIPS,27B1U56,27B1U5601H,,27,2560,1440,TFT LCD,20.36,0.28,0.26,300,,2022-08-22
PHILIPS,27B2G5200,27B2G5200,,27,1920,1080,IPS LCD,9.25,0.17,0.1,300,,2024-10-28
PHILIPS,27B2G5500,27B2G5500,,27,2560,1440,IPS LCD,11.11,0.17,0.17,300,,2024-08-26
PHILIPS,27B2G5601,27B2G5601,,27,2560,1440,IPS LCD,15.84,0.21,0.2,300,,2024-11-19
PHILIPS,27B2N2100,27B2N2100,,27,1920,1080,IPS LCD,13.48,0.17,0.14,250,,2024-07-17
PHILIPS,27B2N2100A,27B2N2100A,27B2N21,27,1920,1080,TFT LCD,13.86,0.1,0.1,350,,2026-05-26
PHILIPS,27B2N2100F,27B2N2100F,27B2N21,27,1920,1080,TFT LCD,14.65,0.13,0.11,350,,2026-06-30
PHILIPS,27B2N22,27B2N2200,,27,1920,1080,IPS LCD,14.56,0.13,0.12,350,,2026-06-09
PHILIPS,27B2N2200G,27B2N2200GW,,27,1920,1080,TFT LCD,14.51,0.14,0.13,300,,2026-03-19
PHILIPS,27B2N3200A,27B2N3200A,27B2N32,27,1920,1080,IPS LCD,14.56,0.13,0.12,350,,2026-04-15
PHILIPS,27B2N3200J,27B2N3200J,27B2N32|27B2N3270J,27,1920,1080,TFT LCD,13.85,0.16,0.12,350,,2026-05-29
PHILIPS,27B2N35,27B2N3500G,,27,2560,1440,TFT LCD,17.85,0.18,0.15,350,,2026-03-04
PHILIPS,27B2N35,27B2N3500G,,27,2560,1440,TFT LCD,17.85,0.18,0.15,350,,2026-03-20
PHILIPS,27B2N35,27B2N3500J,,27,2560,1440,TFT LCD,21.7,0.18,0.14,350,,2025-05-16
PHILIPS,27B2N3500,27B2N3500,27B2N35,27,2560,1440,IPS LCD,17.25,0.14,0.13,350,,2026-04-09
PHILIPS,27B2N45,27B2N4500,,27,2560,1440,TFT LCD,14.94,0.23,0.19,350,,2025-04-29
PHILIPS,27B2U23,27B2U2300E,,27,1920,1080,IPS LCD,16.06,0.32,0.26,350,,2026-07-07
PHILIPS,27B2U3301,27B2U3301,27B2U33,27,1920,1080,TFT LCD,18.61,0.37,0.26,350,,2026-05-29
PHILIPS,27B2U35,27B2N3500JH,,27,2560,1440,TFT LCD,18.3,0.22,0.21,350,,2026-01-05
PHILIPS,27B2U36,27B2U3601,,27,2560,1440,IPS LCD,23.43,0.9,0.21,350,,2025-03-20
PHILIPS,27B2U36,27B2U3601H,,27,2560,1440,TFT LCD,21.12,0.87,0.24,350,,2025-12-30
PHILIPS,27B2U46,27B2U4601,,27,2560,1440,IPS LCD,19.5,0.74,0.2,350,,2025-02-17
PHILIPS,27B2U4601H,27B2U4601H,27B2U46,27,2560,1440,TFT LCD,22.33,0.62,0.36,350,,2026-03-20
PHILIPS,27B2U69,27B2U6903,,27,3840,2160,IPS LCD,28.6,1.21,0.37,350,,2024-07-22
PHILIPS,27B2W56,27B2W5600,,27,2560,1440,TFT LCD,20.01,0.26,0.21,350,,2025-06-26
PHILIPS,27E1N1100A,27E1N1100A,27E1N11|27E1N1100AB|27E1N1100AW|27E1N1190A|27E1N1300A|27E1N13|27E1N1300AE|27E1N1300AM|27E1N2300AE|27E1N23,27,1920,1080,IPS LCD,15.91,0.22,0.22,250,,2024-06-11
PHILIPS,27E1N1200A,27E1N1200A,27E1N12|27E1N1200AW,27,1920,1080,IPS LCD,15.07,0.34,0.27,250,,2024-06-28
PHILIPS,27E1N1600AE,27E1N1600AE,27E1N16|27E1N1600AM|27E1N2600AE|27E1N26,27,2560,1440,IPS LCD,22.02,0.3,0.2,350,,2024-07-05
PHILIPS,27E1N8900,27E1N89,,26.9,3840,2160,OLED,26.49,0.42,0.12,540,,2022-02-23
PHILIPS,27E2F79,27E2F7901,,27,3840,2160,IPS LCD,26.83,0.24,0.2,400,DisplayHDR 400,2023-05-31
PHILIPS,27E2F7901D,27E2F7901D,27E2F79,27,3840,2160,IPS LCD,22.18,0.22,0.18,450,DisplayHDR 600,2026-05-04
PHILIPS,27E2N11,27E2N1110,,27,1920,1080,IPS LCD,13.97,0.12,0.11,300,,2025-09-27
PHILIPS,27E3U79,27E3U7903,,27,5120,2880,IPS LCD,37.76,2.12,0.28,500,DisplayHDR 600,2025-07-23
PHILIPS,288B9,288B9RN,,28,2160,3840,TFT LCD,22.48,0.18,0.15,300,,2020-06-17
PHILIPS,288E2E,288E2,288E2A|288E2UAE,28,2160,3840,TFT LCD,27.6,0.19,0.14,300,,2020-04-29
PHILIPS,288P6L,288P6LJEB,288B9N|288B9|288P6LJEB1,28,2160,3840,TFT LCD,25.1,0.27,0.23,350,,2020-01-08
PHILIPS,322E2G,322E2GCEZ,,31.5,1920,1080,TET LCD,26.15,0.13,0.11,250,,2021-01-19
PHILIPS,328P6A,328P6AUBREB,328P6AJREB,31.5,1440,2560,VA LCD,23.72,0.97,0.18,450,,2020-02-28
PHILIPS,328P6V,328P6VJEB,,31.5,2160,3840,TFT LCD,31.71,0.21,0.18,300,,2020-02-28
PHILIPS,328P6V,328P6VUBREB,328P6VU,31.5,2160,3840,IPS LCD,39.73,0.41,0.36,400,DisplayHDR 600,2020-04-27
PHILIPS,329P1,329P1RN,329P1H|329P1HTAA,31.5,3840,2169,VA LCD,30.35,0.21,0.18,250,,2020-10-21
PHILIPS,329P9,329P9H,,31.5,2160,3840,IPS LCD,33.95,0.24,0.24,250,,2020-01-16
PHILIPS,32B2N35,32B2N3500,,31.5,2560,1440,TFT LCD,20.05,0.17,0.15,350,,2025-07-24
PHILIPS,32B2U36,32B2U3601,32B2U3601H,31.5,2560,1440,IPS LCD,25.8,0.4,0.18,350,,2025-07-28
PHILIPS,32BDL4650D,32BDL4650D,,31.5,1920,1080,TFT LCD,30.82,0.75,0,400,,2023-05-18
PHILIPS,345E2,345E2AE,,34,1440,3440,TFT LCD,26.09,0.19,0.16,250,,2020-07-16
PHILIPS,346B1,346B1C,345B1C|345B1|345B1CR|346B1CA|346B1CH|346B1CR,34,1440,3440,TFT LCD,28.36,0.21,0.18,400,,2020-01-14
PHILIPS,346E2C,346E2CUAE,346E2CTAA,34,3440,1440,TFT LCD,31.81,0.31,0.25,300,,2020-10-27
PHILIPS,346P1,346P1CRH,,34,1440,3440,TFT LCD,34.06,0.27,0.25,400,DisplayHDR 400,2020-01-06
PHILIPS,34B1U56,34B1U5600CH,,34,3440,1440,VA LCD,34.73,0.28,0.28,300,DisplayHDR 400,2022-09-02
PHILIPS,34B2N3500C,34B2N3500C,34B2N35,34,3440,1440,VA LCD,28.73,0.2,0.17,400,,2026-03-05
PHILIPS,34B2U36,34B2U3600C,34B2U3600CH|34B2U3600HW|34B2U3670C,34,3440,1440,VA LCD,28.19,0.88,0.29,350,,2024-12-17
PHILIPS,34B2U5600C,34B2U5600C,34B2U56,34,3440,1440,VA LCD,29.12,0.87,0.26,350,,2024-05-14
PHILIPS,34B2U5900C,34B2U5900C,34B2U59,34,5120,2160,TFT LCD,37.35,1.4,0.2,350,,2026-03-20
PHILIPS,34B2U6603CH,34B2U6603CH,34B2U66,34,3440,1440,VA LCD,32.14,1.95,0.36,450,DisplayHDR 400,2024-06-06
PHILIPS,40B1U56,40B1U5601H,40B1U5600,39.5,3440,1440,IPS LCD,38.24,0.27,0.23,500,DisplayHDR 400,2022-12-01
PHILIPS,40B1U69,40B1U6903CH,,40,5120,2160,IPS LCD,57.05,0.5,0.31,300,,2023-04-14
PHILIPS,439P1,439P1,,43,3840,2160,IPS LCD,48.75,0.28,0.26,400,DisplayHDR 400,2021-03-30
PHILIPS,43BDL3117P,43BDL3117P,,43,3840,2160,TFT LCD,74.98,0.82,0,700,,2022-11-07
PHILIPS,45B1U69,45B1U6900C,45B1U6900CH,44.5,5120,1440,VA LCD,44.47,0.29,0.2,500,,2023-03-17
PHILIPS,498P9,498P9,,49,1440,5120,TFT LCD,43.26,0.21,0.2,450,,2020-04-29
PHILIPS,498P9,498P9Z,,49,1440,5120,TFT LCD,51.12,0.37,0.23,450,,2021-06-07
PHILIPS,499P9,499P9H,499P9H1,49,1440,5120,VA LCD,41.25,0.29,0.26,450,DisplayHDR 400,2020-01-16
PHILIPS,49B2U5300C,49B2U5300C,49B2U53,49,3840,1080,VA LCD,33.72,0.88,0.18,400,DisplayHDR 400,2024-07-09
PHILIPS,49B2U59,49B2U59,49B2U5900AM|49B2U5900CH,48.8,5120,1440,VA LCD,44.24,0.66,0.16,500,DisplayHDR 400,2023-10-10
PHILIPS,49B2U5900C,49B2U5900C,49B2U5900AM|49B2U59|49B2U5900CH,49,5120,1440,VA LCD,52.27,0.37,0.21,500,DisplayHDR 400,2025-09-30
PHILIPS,49B2U69,49B2U6900CH,,48.8,5120,1440,VA LCD,47.42,0.29,0.02,450,DisplayHDR 400,2023-10-26
PHILIPS,49B2U6903CH,49B2U6903CH,49B2U69,48.8,5120,1440,VA LCD,41.85,1.94,0.48,400,DisplayHDR 400,2024-06-18
PHILIPS,50BDL3117P,50BDL3117P,,50,3840,2160,TFT LCD,101.9,0.79,0,700,,2022-11-07
PHILIPS,55BDL3117P,55BDL3117P,,55,3840,2160,TFT LCD,120.33,0.9,0,700,,2022-11-07
PHILIPS,65BDL3117P,65BDL3117P,,65,3840,2160,TFT LCD,151.86,0.79,0,700,,2022-11-07
PHILIPS,65BDL4650D,65BDL4650D,,64.5,3840,2160,TFT LCD,124.21,0.73,0,500,,2023-05-18
PLANAR,2E0I1,2E0I1,2E0I1yyyyy,85.5,3840,2160,IPS LCD,130.45,0.52,,500,,2026-01-09
PLANAR,PCT2275,PCT2275,PCT22*****,21.5,1920,1080,IPS LCD,11.3,0.12,0.09,250,,2025-11-10
PLANAR,PCT2735Q,PCT2735Q,,27,2560,1440,TN LCD,19.57,0.35,0.23,360,,2024-10-17
PLANAR,PLN2501,"25"" LCD Monitor",PLN25*****,24.5,1920,1080,IPS LCD,13.13,0.16,0.14,301.1,,2024-05-09
PLANAR,PM16-S,PM16-S,PM16*****|PM16-*,11.6,1366,768,IPS LCD,4.3,0.23,0.22,250,,2026-01-08
PLANAR,PZN3815Q,PZN3815Q,PZN38*****|PZN3815***,37.5,3840,1600,IPS LCD,28.56,0.28,0.18,300,,2026-01-08
Ricoh,RICOH Portable Monitor 150BW,RICOH Portable Monitor 150BW,,15.6,1920,1080,OLED,7.6,0.27,,400,,2023-02-06
Samsung,F24T450FZN,F24T450FZN,F24T450FZ*|F24T454FZ*|F24T454FZN,23.8,1920,1080,IPS LCD,12,0.5,0.5,350,,2021-05-17
Samsung,F24T450GYN,F24T450GYN,F24T450GY*|F24T454GY*|F24T454GYN,24.8,1920,1200,PLS,14,0.5,0.5,300,,2021-06-27
Samsung,F27T450FQN,F27T450FQN,F27T450FQ*|F27T452FQ*|F27T452FQN|F27T454FQ*|F27T454FQN|LF27T450FQNX**|LF27T452FQNX**,27,1920,1080,IPS LCD,13.5,0.15,0.15,380,,2020-05-11
Samsung,F27T450FZN,F27T450FZN,F27T450FZ*,27,1920,1080,IPS LCD,14,0.5,0.5,280,,2021-05-14
Samsung,"LS24A40*******(where “*” can be 0-9, A-Z, a-z or blank)","S24A40****(where “*” can be 0-9, A-Z, a-z or blank)",LS24A40*******|S24A40****,23.8,1920,1080,IPS LCD,13.9,0.3,0.2,300,,2021-04-15
Samsung,S22D400GAN,S22D400GAN,S22D400GA*|S22D400GEN|S22D400GE*|S22D402GAN|S22D402GA*|S22D402GEN|S22D402GE*|S22D404GAN|S22D404GA*|S22D404GEN|S22D404GE*|S22D40*GA*|S22D40*GE*,22,1920,1080,IPS LCD,9.5,0.5,0.5,331,,2024-09-20
Samsung,"S24A40*### (*=0-9, #=A-Z, blank)","S24A40*### (*=0-9, #=A-Z, blank)",S24A40*###,24,1920,1080,TN LCD,13.61,0.3,0.21,263,,2021-08-03
Samsung,S24A600UCN,S24A600UCN,S24A600UC*|S24A608UCN|S24A608UC*|S24A60PUCN|S24A60PUC*,23.8,2560,1440,IPS LCD,16.5,0.5,0.5,332,,2021-01-12
Samsung,S24A608NAN,S24A608NAN,S24A600NA*|S24A608NA*,23.8,2560,1440,IPS LCD,15,0.5,0.5,336,,2023-02-07
Samsung,S24D400GAN,S24D400GAN,S24D400GA*|S24D400GEN|S24D400GE*|S24D400GSN|S24D400GS*|S24D402GAN|S24D402GA*|S24D402GEN|S24D402GE*|S24D402GSN|S24D402GS*|S24D404GAN|S24D404GA*|S24D404GEN|S24D404GE*|S24D406GAN|S24D406GA*|S24D406GEN|S24D406GE*|S24D408GAN|S24D408GA*|S24D408GEN|S24D408GE*|S24D409GAN|S24D409GA*|S24D409GEN|S24D409GE*|S24D40*GA*|S24D40*GE*|S24D40*GS*,24,1920,1080,IPS LCD,11.6,0.5,0.5,336,,2024-09-20
Samsung,S24D600EAN,S24D600EAN,S24D600EAL|S24D600EA*|S24D600EAU|S24D600EEN|S24D600EE*|S24D602EA*|S24D602EEN|S24D602EE*|S24D604EA*|S24D604EEN|S24D604EE*|S24D606EA*|S24D60*EE*,24,2560,1440,IPS LCD,16,0.5,0.5,453,,2024-02-26
Samsung,S24D600UAN,S24D600UAN,S24D600UAL|S24D600UA*|S24D600UAU|S24D600UEN|S24D600UE*|S24D602UA*|S24D602UEN|S24D602UE*|S24D604UA*|S24D604UEN|S24D604UE*|S24D606UA*|S24D60*UE*,24,2560,1440,IPS LCD,19.5,0.5,0.5,443,,2024-02-27
Samsung,S24F43*UA****,LS24F43*UA****,*S24F43*UA****,23.8,1920,1080,IPS LCD,11.1,0.46,0.25,300,,2025-03-28
Samsung,"S24HG31*** (* = 0-9, A-Z or blank)","S24HG31*** (* = 0-9, A-Z or blank)",S24HG31***|LS24HG31******,23.8,1920,1080,IPS LCD,12.53,0.14,0.13,284.8,,2026-05-11
Samsung,S24HG320EN,S24HG320EN,S24HG32*E*,23.8,1920,1080,IPS LCD,9.74,0.16,0.16,270,,2026-06-30
Samsung,S24R65*FD#,S24R65*FD#,#S24R65*FD####,23.8,1080,1920,TFT LCD,10.27,0.2,0.19,363.2,,2019-08-29
Samsung,"S27A40*### (*=0-9, #=A-Z, blank)","S27A40*### (*=0-9, #=A-Z, blank)",S27A40*###,27,1920,1080,TN LCD,15.56,0.3,0.22,274.2,,2021-08-03
Samsung,S27A600NAN,S27A600NAN,S27A600NA*|S27A602NA*,27,2560,1440,IPS LCD,18.5,0.5,0.5,357,,2023-02-07
Samsung,S27A600UUN,S27A600UUN,S27A600UU*|S27A60PUUN|S27A60PUU*,27,2560,1440,IPS LCD,18.7,0.5,0.5,397,,2021-01-29
